x,y,z,signal,mito.p
469,522,1,0.110785553533248,1
469,523,1,0.122240237533519,1
469,524,1,0.131911463716567,1
470,522,1,0.116576445850869,1
470,523,1,0.141971888886539,1
471,517,1,0.125951062987394,1
471,518,1,0.122789854364423,1
471,519,1,0.104522264015781,1
471,521,1,0.110094759630224,1
471,522,1,0.135852955351326,1
471,530,1,0.122304964605457,1
471,531,1,0.127869942376286,1
472,517,1,0.130792085803179,1
472,518,1,0.130861441814434,1
472,519,1,0.112835537868471,1
472,520,1,0.107663339541243,1
472,521,1,0.113515713096244,1
472,522,1,0.141717743386952,1
472,526,1,0.135085097974233,1
472,527,1,0.126195961762418,1
472,528,1,0.119450771776918,1
472,529,1,0.109318860168198,1
472,530,1,0.11218699558504,1
472,531,1,0.119623938723641,1
473,518,1,0.110762252679676,1
473,522,1,0.10703629115194,1
473,523,1,0.132937615907525,1
473,524,1,0.136707602552087,1
473,525,1,0.115876159833728,1
477,540,1,0.118282550188187,1
478,541,1,0.120233129445845,1
480,542,1,0.11742484677207,1
481,542,1,0.103323201421725,1
481,543,1,0.128276619791908,1
489,546,1,0.106321527151105,1
489,547,1,0.110124842158746,1
490,547,1,0.10535083299938,1
490,548,1,0.103552685271121,1
504,507,1,0.106542076589917,1
505,507,1,0.116721136455242,1
505,508,1,0.108713294518952,1
506,507,1,0.103840449139624,1
506,508,1,0.105388823763988,1
517,516,1,0.109789171556834,1
517,517,1,0.148215179155344,1
517,518,1,0.136076895627613,1
518,516,1,0.167426916967581,1
518,517,1,0.27285620769986,1
518,518,1,0.261467299254167,1
518,519,1,0.160114051710807,1
519,516,1,0.190211772077542,1
519,517,1,0.317905468983608,1
519,518,1,0.308282829932279,1
519,519,1,0.199847372158958,1
519,520,1,0.11271710394639,1
520,516,1,0.142500669913483,1
520,517,1,0.225120867740295,1
520,518,1,0.228236155054431,1
520,519,1,0.16396515075708,1
520,520,1,0.110877630386401,1
521,517,1,0.12968499967564,1
521,518,1,0.144005130961728,1
469,521,2,0.110559616678316,1
469,522,2,0.123014553117514,1
469,523,2,0.124080815346502,1
470,521,2,0.106350739662117,1
470,522,2,0.122019453859224,1
471,517,2,0.131133277670059,1
471,518,2,0.130187713639492,1
471,519,2,0.110340059951791,1
471,520,2,0.103639497402931,1
471,521,2,0.109888743945459,1
472,517,2,0.146982275110958,1
472,518,2,0.148315164244583,1
472,519,2,0.125373449439178,1
472,520,2,0.118059725318964,1
472,521,2,0.117601047626008,1
472,527,2,0.137060004259963,1
472,528,2,0.118858312160676,1
472,530,2,0.105420914025227,1
473,517,2,0.10822012843957,1
473,518,2,0.121645301713595,1
473,519,2,0.110259962570508,1
473,522,2,0.119285223060443,1
473,526,2,0.102922335276908,1
478,541,2,0.108584174997196,1
479,542,2,0.111900782132357,1
481,543,2,0.118431111255073,1
486,507,2,0.104262619559368,1
493,504,2,0.110789714001598,1
504,507,2,0.116994522726687,1
504,508,2,0.104641277949536,1
505,507,2,0.138380478912962,1
505,508,2,0.129599938732921,1
506,507,2,0.116253669354619,1
506,508,2,0.118053824815594,1
517,517,2,0.127633821854858,1
517,518,2,0.121840587182402,1
518,516,2,0.149939531552233,1
518,517,2,0.247899398492202,1
518,518,2,0.247853800651416,1
518,519,2,0.154058439834631,1
519,516,2,0.178309508684604,1
519,517,2,0.300152783998031,1
519,518,2,0.293225347652305,1
519,519,2,0.193854133845814,1
519,520,2,0.109788335001536,1
520,516,2,0.13140781281078,1
520,517,2,0.205520332487676,1
520,518,2,0.202140492926044,1
520,519,2,0.150996714367719,1
520,520,2,0.111509341177233,1
521,517,2,0.11721388983401,1
521,518,2,0.130064026150139,1
521,519,2,0.113927911776834,1
469,521,3,0.113947754868506,1
469,522,3,0.12851714617124,1
469,523,3,0.120647213164373,1
470,521,3,0.107923229387211,1
470,522,3,0.125913808391448,1
470,531,3,0.114967883861318,1
471,517,3,0.117535093606299,1
471,518,3,0.129812256467599,1
471,519,3,0.118206512888618,1
471,520,3,0.107067756785222,1
471,521,3,0.107282026482262,1
471,530,3,0.104735886776724,1
472,517,3,0.143596356580826,1
472,518,3,0.157964294213688,1
472,519,3,0.141085084500116,1
472,520,3,0.124151900238706,1
472,521,3,0.111412010756807,1
472,527,3,0.133137798013344,1
472,528,3,0.106805245732653,1
473,517,3,0.105821802478185,1
473,518,3,0.121157054579366,1
473,519,3,0.111865925661599,1
473,522,3,0.115980093463973,1
477,541,3,0.119703768407228,1
478,541,3,0.107087042173363,1
478,542,3,0.138095102015576,1
479,542,3,0.104751368626776,1
480,543,3,0.11521656386629,1
481,543,3,0.109325541456513,1
481,544,3,0.106503137729304,1
486,507,3,0.104673736295105,1
492,504,3,0.10516157072872,1
493,504,3,0.124028391214483,1
493,505,3,0.112812214706758,1
494,504,3,0.111673774486643,1
494,505,3,0.104231042385379,1
504,507,3,0.132170706626437,1
504,508,3,0.121888148139621,1
505,506,3,0.112503291566247,1
505,507,3,0.170183701297201,1
505,508,3,0.159106984134718,1
506,507,3,0.137695607821448,1
506,508,3,0.14186632676198,1
510,510,3,0.108591804381515,1
517,517,3,0.104397037264679,1
517,518,3,0.105897627850412,1
518,516,3,0.14901972227078,1
518,517,3,0.204755274782315,1
518,518,3,0.217585400695711,1
518,519,3,0.144396594224993,1
519,515,3,0.109273251173341,1
519,516,3,0.183752974009855,1
519,517,3,0.261284729425893,1
519,518,3,0.263091644253677,1
519,519,3,0.186468577510663,1
519,520,3,0.104591999265438,1
520,516,3,0.138191082793454,1
520,517,3,0.190080243276527,1
520,518,3,0.189608805326756,1
520,519,3,0.161108537495212,1
520,520,3,0.127287186801504,1
521,517,3,0.112123919315558,1
521,518,3,0.128952879940885,1
521,519,3,0.133837280937399,1
468,524,4,0.116018474621054,1
469,521,4,0.112960619616655,1
469,522,4,0.130149176325423,1
469,523,4,0.123012980393553,1
470,521,4,0.108935405527654,1
470,522,4,0.132656968336092,1
470,531,4,0.112629432951141,1
471,517,4,0.104148914963239,1
471,518,4,0.129894551200798,1
471,519,4,0.130451674721244,1
471,520,4,0.113860563498295,1
471,521,4,0.107566901446469,1
471,531,4,0.105935640923161,1
472,517,4,0.129485319503,1
472,518,4,0.161797468668439,1
472,519,4,0.159681184537317,1
472,520,4,0.131530697207047,1
472,521,4,0.108360312799403,1
472,527,4,0.129440457830876,1
473,518,4,0.120007504904891,1
473,519,4,0.116216202831331,1
473,522,4,0.105536581737788,1
477,541,4,0.116827300899616,1
478,541,4,0.103415657513279,1
478,542,4,0.127722976341502,1
480,543,4,0.104347580115451,1
493,504,4,0.129664386953092,1
493,505,4,0.114208893970386,1
494,504,4,0.119607999556693,1
494,505,4,0.104906198281363,1
504,507,4,0.136951642463672,1
504,508,4,0.126209279722765,1
505,506,4,0.118541547708503,1
505,507,4,0.184513871246867,1
505,508,4,0.170396130572585,1
506,507,4,0.1463643284433,1
506,508,4,0.151258935414451,1
510,510,4,0.118790261175687,1
518,517,4,0.161296873978008,1
518,518,4,0.179022008409098,1
518,519,4,0.127007598866782,1
519,516,4,0.169958846387121,1
519,517,4,0.206774942353532,1
519,518,4,0.218667367856164,1
519,519,4,0.171934700768855,1
520,517,4,0.161767564605046,1
520,518,4,0.175344689783433,1
520,519,4,0.178955518993999,1
520,520,4,0.143349383148662,1
521,518,4,0.128330772804877,1
468,523,5,0.127132502149836,1
468,524,5,0.120360888170983,1
469,521,5,0.119294592479783,1
469,522,5,0.134665002211629,1
470,520,5,0.103499569586722,1
470,521,5,0.11380421313341,1
470,531,5,0.104942203621397,1
471,518,5,0.123728067862437,1
471,519,5,0.140122298584477,1
471,520,5,0.119713717838241,1
471,521,5,0.111101001805086,1
472,517,5,0.105412526164104,1
472,518,5,0.150987233407673,1
472,519,5,0.167599983527668,1
472,520,5,0.130766107972653,1
472,521,5,0.106783841071091,1
472,527,5,0.124407506921547,1
473,518,5,0.110452247594312,1
473,519,5,0.114949256563345,1
477,541,5,0.124815980142542,1
478,542,5,0.119417543800474,1
479,543,5,0.10586027286783,1
492,504,5,0.110178961709503,1
493,504,5,0.125636428962713,1
493,505,5,0.109479601480225,1
494,504,5,0.118626452494233,1
504,507,5,0.136314733875921,1
504,508,5,0.126232357494924,1
505,506,5,0.122988608749199,1
505,507,5,0.185267551800173,1
505,508,5,0.167475202939392,1
506,507,5,0.147943030985741,1
506,508,5,0.148350834962497,1
510,510,5,0.118481527654377,1
518,517,5,0.121846509993913,1
518,518,5,0.134049732520924,1
519,517,5,0.1547256986486,1
519,518,5,0.168449767553629,1
519,519,5,0.146791942049517,1
520,518,5,0.157589740521516,1
520,520,5,0.143279837518207,1
468,523,6,0.120450466512312,1
468,524,6,0.119114610395897,1
469,521,6,0.111791516856344,1
469,522,6,0.124123223123084,1
470,521,6,0.107907446377252,1
470,532,6,0.104140995573083,1
471,518,6,0.120008910317792,1
471,519,6,0.140988423323929,1
471,520,6,0.118110375953751,1
471,521,6,0.109511870206594,1
472,518,6,0.142747542959011,1
472,519,6,0.164524672402714,1
472,520,6,0.124337604360831,1
472,521,6,0.103857369864789,1
472,527,6,0.106270028806949,1
473,518,6,0.104313984054676,1
473,519,6,0.111475220875138,1
476,540,6,0.11589789911741,1
